timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore,returns,log_returns,ma_5,ma_5_slope,ma_10,ma_10_slope,ma_20,ma_20_slope,ma_50,ma_50_slope,ma_100,ma_100_slope,ma_200,ma_200_slope,volatility_10,volatility_20,volatility_50,high_20,low_20,price_position,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_position,volume_ma_10,volume_ratio,volume_price_trend,body_size,upper_wick,lower_wick,total_range,body_ratio,buy_pressure,sell_pressure,trade_intensity,hour,day_of_week,month,quarter,gap_up,gap_down
2024-07-11,12.791,13.191,12.291,12.347,2913398.11,1720742399999,37169659.23675,107979.0,1294707.51,16532788.47457,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.44400000000000084,0.40000000000000036,0.05599999999999916,0.9000000000000004,0.49333333333333407,0.44439773114289555,0.5556022688571044,0.03706290589994239,0,3,7,3,False,False
2024-07-12,12.343,12.829,12.228,12.74,3147280.64,1720828799999,39356669.04637,96307.0,1437528.25,17968222.35756,0,0.031829594233417025,0.031333531558410684,,,,,,,,,,,,,,,,,,,,0.03135042735042681,0.006270085470085363,0.02508034188034145,,,,,,,100176.66570988904,0.39700000000000024,0.08900000000000041,0.11500000000000021,0.6010000000000009,0.6605657237936766,0.45675248394753887,0.5432475160524611,0.030600067491915812,0,4,7,3,False,False
2024-07-13,12.743,13.136,12.7,13.021,1843029.13,1720915199999,23881659.38673,68977.0,878764.66,11390490.0785,0,0.022056514913657788,0.021816788602573998,,,,,,,,,,,,,,,,,,,,0.07797141256970264,0.02061035089000882,0.05736106167969382,,,,,,,40650.799492150734,0.27800000000000047,0.11499999999999844,0.04300000000000104,0.43599999999999994,0.6376146788990837,0.4768045418793788,0.5231954581206212,0.03742588702328324,0,5,7,3,False,False
2024-07-14,13.019,13.527,12.889,13.448,2749845.4,1721001599999,36209482.47733,80589.0,1447756.2,19066600.62203,0,0.03279318024729272,0.032266957359723104,,,,,,,,,,,,,,,,,,,,0.14767194044725862,0.04602266880145878,0.10164927164579984,,,,,,,90176.17585438874,0.42900000000000027,0.07899999999999885,0.13000000000000078,0.6379999999999999,0.6724137931034488,0.5264863981080536,0.47351360189194636,0.029306738480643312,0,6,7,3,False,False
2024-07-15,13.448,14.511,13.405,14.394,3174140.86,1721087999999,44282081.63383,120356.0,1588476.97,22156917.44768,0,0.07034503271861992,0.06798105697929809,13.190000000000001,,,,,,,,,,,,,,,,,,,0.2760621324829806,0.09203056153776315,0.18403157094521747,,,,,,,223285.04265020834,0.9459999999999997,0.1169999999999991,0.04300000000000104,1.1059999999999999,0.8553345388788425,0.5004431246318414,0.4995568753681587,0.037917661914978786,0,0,7,3,False,False
2024-07-16,14.399,14.622,13.814,14.206,3371919.54,1721174399999,48033949.20382,137471.0,1482865.64,21124088.66097,0,-0.013060997637904692,-0.01314704250999431,13.5618,0.3717999999999986,,,,,,,,,,,,,,,,,,0.3585095805738412,0.14532636534497878,0.2131832152288624,,,,,,,-44040.633147144676,0.19299999999999962,0.22300000000000075,0.39199999999999946,0.8079999999999998,0.23886138613861344,0.43976898689581423,0.5602310131041858,0.04076935952036388,0,1,7,3,False,False
2024-07-17,14.208,14.504,13.73,13.737,2632485.26,1721260799999,37332174.45215,104790.0,1113508.43,15806320.86699,0,-0.03301421934393911,-0.03357148823255005,13.761200000000002,0.19940000000000246,,,,,,,,,,,,,,,,,,0.38160647488350463,0.19258238725268395,0.18902408763082068,,,,,,,-86909.44579332657,0.4710000000000001,0.2959999999999994,0.006999999999999673,0.7739999999999991,0.6085271317829465,0.4229875270032851,0.5770124729967149,0.03980649069237334,0,2,7,3,False,False
2024-07-18,13.737,14.003,13.414,13.593,2447987.26,1721347199999,33593451.20059,83011.0,1073259.18,14731266.78703,0,-0.010482638130596245,-0.010537967989957302,13.8756,0.11439999999999806,,,,,,,,,,,,,,,,,,0.3838663610248805,0.23083918200712328,0.1530271790177572,,,,,,,-25661.36459488982,0.14400000000000013,0.266,0.17900000000000027,0.5890000000000004,0.24448217317487272,0.4384251493204258,0.5615748506795742,0.03390989869775712,0,3,7,3,False,False
2024-07-19,13.592,14.139,13.335,14.076,2608696.21,1721433599999,35873622.46963,91026.0,1155086.34,15894631.45384,0,0.035532994923857864,0.03491626510622788,14.0012,0.12560000000000038,,,,,,,,,,,,,,,,,,0.4197922961951903,0.2686298048447367,0.15116249135045362,,,,,,,92694.78918781725,0.484,0.06299999999999883,0.2569999999999997,0.8039999999999985,0.6019900497512449,0.4427830023182347,0.5572169976817652,0.03489329253865094,0,4,7,3,False,False
2024-07-20,14.076,14.333,13.849,14.247,1546995.05,1721519999999,21803002.06585,57698.0,811082.73,11433342.01763,0,0.012148337595907943,0.012075138775755773,13.971799999999998,-0.029400000000002535,13.5809,,,,,,,,,,,,,,,,,0.45679646424947684,0.3062631367256847,0.15053332752379212,,,,,2643577.7460000003,0.5851899201151771,18793.418126598488,0.17099999999999937,0.0860000000000003,0.2270000000000003,0.484,0.35330578512396565,0.5242956207261297,0.4757043792738704,0.03729682263689208,0,5,7,3,False,False
2024-07-21,14.246,15.196,13.944,14.816,3427519.11,1721606399999,49736239.62883,143821.0,1734697.38,25157927.95808,0,0.0399382326103741,0.03916131966872908,14.093800000000002,0.12200000000000344,13.827800000000002,0.2469000000000019,,,,,,,,,0.030480314173170195,,,,,,,0.5259729894857479,0.3502051072776974,0.1757678822080505,,,,,2694989.846,1.2718115116786974,136889.0554916824,0.5700000000000003,0.379999999999999,0.3019999999999996,1.251999999999999,0.4552715654952083,0.5061087405578316,0.4938912594421684,0.04196067049791008,0,6,7,3,False,False
2024-07-22,14.817,14.881,13.78,13.93,1647419.89,1721692799999,23537598.89128,75343.0,720600.65,10320055.09198,0,-0.05980021598272145,-0.061662890112109306,14.1324,0.03859999999999886,13.9468,0.118999999999998,,,,,,,,,0.03877519826589661,,,,,,,0.5034990649331306,0.380863898808784,0.12263516612434655,,,,,2545003.771,0.6473153041155159,-98516.06523623121,0.8870000000000005,0.06400000000000006,0.15000000000000036,1.1010000000000009,0.8056312443233422,0.4374116485870521,0.5625883514129478,0.04573393854070804,0,0,7,3,False,False
2024-07-23,13.93,14.17,13.494,13.91,1421942.97,1721779199999,19724004.18863,64656.0,712739.41,9891549.00987,0,-0.001435750179468731,-0.0014367818563627496,14.1958,0.06339999999999968,14.0357,0.08890000000000065,,,,,,,,,0.038651177800908224,,,,,,,0.47855796660919125,0.4004027123688655,0.07815525424032577,,,,,2502895.1550000003,0.5681192706611795,-2041.5548743718005,0.019999999999999574,0.2400000000000002,0.41600000000000037,0.6760000000000002,0.02958579881656741,0.5012433163898269,0.49875668361017317,0.045470178033933384,0,1,7,3,False,False
2024-07-24,13.9,13.96,13.25,13.4,1256030.46,1721865599999,17184424.89843,48310.0,580717.8,7966343.91532,0,-0.03666427030913011,-0.03735329897848584,14.060599999999999,-0.1352000000000011,14.030899999999999,-0.004800000000001248,,,,,,,,,0.039784478123497564,,,,,,59.59540732640788,0.4128798073342068,0.4028981313619338,0.009981675972273008,,,,,2353513.661,0.5336830972403691,-46051.44030194103,0.5,0.0600000000000005,0.15000000000000036,0.7100000000000009,0.7042253521126752,0.46234372373421584,0.5376562762657842,0.038462443020689165,0,2,7,3,False,False
2024-07-25,13.41,13.45,12.47,12.94,1885396.08,1721951999999,24329947.43362,74571.0,878166.84,11340406.08072,0,-0.0343283582089553,-0.034931417884111256,13.799200000000003,-0.2613999999999965,13.885499999999999,-0.14540000000000042,,,,,,,,,0.03240886461132322,,,,,,54.98570707919959,0.3200222203542715,0.3863229491604014,-0.06630072880612986,,,,,2224639.1829999997,0.8475064605566647,-64722.55200000015,0.47000000000000064,0.03999999999999915,0.46999999999999886,0.9799999999999986,0.4795918367346952,0.46577313346275756,0.5342268665372424,0.03955190147632003,0,3,7,3,False,False
2024-07-26,12.93,13.64,12.91,13.53,1174587.03,1722038399999,15696596.4254,40853.0,592206.14,7916418.5734,0,0.04559505409582698,0.044586153109942246,13.542000000000002,-0.257200000000001,13.8179,-0.06759999999999877,,,,,,,,,0.03682403594704359,,,,,,56.42903645833332,0.290689099838886,0.3671961792960984,-0.07650707945721236,,,,,2004905.932,0.5858564290985399,53555.35917310675,0.5999999999999996,0.11000000000000121,0.019999999999999574,0.7300000000000004,0.8219178082191771,0.504182427418767,0.4958175725812331,0.0347807348085565,0,4,7,3,False,False
2024-07-27,13.53,13.88,13.26,13.54,1460433.56,1722124799999,19844666.7282,48432.0,682863.74,9285705.3924,0,0.0007390983000739038,0.0007388253014322572,13.463999999999999,-0.07800000000000296,13.7982,-0.019700000000000273,,,,,,,,,0.03541459504922273,,,,,,54.41852545547419,0.26519233476456705,0.3467954103897921,-0.08160307562522506,,,,,1887700.762,0.7736573451677189,1079.4039615668796,0.009999999999999787,0.34000000000000163,0.2699999999999996,0.620000000000001,0.016129032258064148,0.4675760395426684,0.5324239604573316,0.03316275476441393,0,5,7,3,False,False
2024-07-28,13.55,13.65,13.19,13.3,705440.02,1722211199999,9473690.2123,27023.0,355883.8,4782185.4564,0,-0.017725258493352936,-0.01788423225642076,13.341999999999999,-0.12199999999999989,13.768899999999999,-0.029300000000000992,,,,,,,,,0.035705757304678336,,,,,,48.698557861414,0.22304880275745553,0.3220460888633248,-0.09899728610586928,,,,,1713446.038,0.41170833767453613,-12504.106706056065,0.25,0.09999999999999964,0.11000000000000121,0.46000000000000085,0.5434782608695642,0.5044848462098875,0.49551515379011246,0.03830658770961137,0,6,7,3,False,False
2024-07-29,13.3,13.91,13.3,13.53,1524616.75,1722297599999,20801764.8055,52071.0,789554.24,10775118.5785,0,0.017293233082706694,0.017145406954988517,13.368,0.026000000000001577,13.7143,-0.05459999999999887,,,,,,,,,0.03402439566051494,,,,,,41.30784708249496,0.20583607764923428,0.2988040866205067,-0.09296800897127244,,,,,1605038.092,0.9498944340319121,26365.55281954876,0.22999999999999865,0.3800000000000008,0.0,0.6099999999999994,0.377049180327867,0.5178706320785207,0.4821293679214793,0.03415350119956376,0,0,7,3,False,False
2024-07-30,13.53,13.8,12.98,13.14,1362496.85,1722383999999,18289862.0967,45593.0,671574.59,9006570.9342,0,-0.028824833702882358,-0.02924842912623209,13.408000000000001,0.040000000000000924,13.6036,-0.11069999999999958,13.592250000000002,,,,,,,,0.034405685768140536,,,15.196,12.228,0.30727762803234526,39.69450889404486,0.15889350296160742,0.27082196988872687,-0.11192846692711944,13.592250000000002,14.78897216799407,12.395527832005934,0.3110463681148075,1586588.272,0.8587589320085431,-39273.74512195105,0.3899999999999988,0.27000000000000135,0.16000000000000014,0.8200000000000003,0.47560975609755934,0.49289992119981774,0.5071000788001823,0.03346282965718416,0,1,7,3,False,False
2024-07-31,13.13,13.42,12.768,12.83,1497800.16,1722470399999,19618608.99638,47170.0,680154.76,8907987.9889,0,-0.023592085235920934,-0.023874834428919477,13.268,-0.14000000000000057,13.405000000000001,-0.198599999999999,13.616400000000002,0.02415000000000056,,,,,,,0.030287534690225174,0.03399561290261018,,15.196,12.228,0.20283018867924538,40.95352084580092,0.0955750355799978,0.23577258302698106,-0.14019754744698326,13.616400000000002,14.723448879251785,12.509351120748219,0.14482146419248293,1393616.3769999999,1.0747578635838606,-35336.22904109601,0.3000000000000007,0.28999999999999915,0.06199999999999939,0.6519999999999992,0.4601226993865047,0.45410247519268526,0.5458975248073147,0.03149285282490556,0,2,7,3,False,False
2024-08-01,12.82,13.1,12.12,12.88,1870585.71,1722556799999,23652328.77057,61105.0,852787.49,10778847.3848,0,0.0038971161340608518,0.003889542048662553,13.136000000000001,-0.13199999999999967,13.3,-0.10500000000000043,13.6234,0.006999999999997897,,,,,,,0.025942064093093128,0.03329233494110886,,15.196,12.12,0.24707412223667147,42.752591990241925,0.04886597953366767,0.19839126232831839,-0.14952528279465072,13.6234,14.70867219966625,12.53812780033375,0.15750527829395478,1415932.959,1.3210976537484498,7289.8897505846735,0.0600000000000005,0.21999999999999886,0.7000000000000011,0.9800000000000004,0.06122448979591885,0.4558932987892867,0.5441067012107133,0.0326662390679762,0,3,8,3,False,False
