timestamp,open,high,low,close,volume
2024-04-10 00:00:00,69146.0,69594.15,68466.63,69043.0,11993.48854
2024-04-10 12:00:00,69043.0,71172.08,67518.0,70631.08,30012.53523
2024-04-11 00:00:00,70631.08,71305.89,69881.31,69983.16,12942.40017
2024-04-11 12:00:00,69983.16,71100.0,69567.21,70006.23,18974.85578
2024-04-12 00:00:00,70006.22,71227.46,70002.22,70904.01,12160.73233
2024-04-12 12:00:00,70904.0,70975.54,65086.86,67116.52,43912.12996
2024-04-13 00:00:00,67116.52,67929.0,65731.27,67360.0,16999.54953
2024-04-13 12:00:00,67360.01,67926.0,60660.57,63924.51,54395.67066
2024-04-14 00:00:00,63924.52,64887.99,62134.0,64166.05,31446.17802
2024-04-14 12:00:00,64166.05,65840.0,62573.66,65661.84,30153.00016
2024-04-15 00:00:00,65661.85,66867.07,64683.01,65860.12,21706.49077
2024-04-15 12:00:00,65860.12,66399.0,62274.4,63419.99,30683.03992
2024-04-16 00:00:00,63419.99,63899.69,61600.0,63094.77,27234.48914
2024-04-16 12:00:00,63094.76,64365.0,61694.02,63793.39,26200.80417
2024-04-17 00:00:00,63793.4,64499.0,62541.13,62595.04,13707.80672
2024-04-17 12:00:00,62595.04,62974.88,59678.16,61277.37,36902.73837
2024-04-18 00:00:00,61277.38,63072.27,60803.35,62597.92,19355.70817
2024-04-18 12:00:00,62597.92,64117.09,61580.71,63470.08,24245.90101
2024-04-19 00:00:00,63470.09,65450.0,59600.01,64870.74,45985.5209
2024-04-19 12:00:00,64870.73,65440.57,62953.9,63818.01,23788.78181
2024-04-20 00:00:00,63818.01,64268.58,63090.07,63707.17,10806.81067
2024-04-20 12:00:00,63707.18,65419.0,63575.83,64940.59,12330.61908
2024-04-21 00:00:00,64940.58,65695.56,64608.0,65234.01,9544.39954
2024-04-21 12:00:00,65234.02,65375.41,64237.5,64941.15,9772.02198
2024-04-22 00:00:00,64941.15,66479.8,64500.0,65877.47,17423.9071
2024-04-22 12:00:00,65877.47,67232.35,65626.87,66819.32,13974.08661
2024-04-23 00:00:00,66819.32,67183.01,65852.35,66043.99,10412.9457
2024-04-23 12:00:00,66043.99,67130.0,65765.81,66414.0,12186.95434
2024-04-24 00:00:00,66414.0,67070.43,66203.05,66571.52,9389.62264
2024-04-24 12:00:00,66571.52,66737.0,63606.06,64289.59,24206.07373
2024-04-25 00:00:00,64289.58,64741.47,63337.25,63861.23,12118.56327
2024-04-25 12:00:00,63861.24,65297.94,62794.0,64498.34,19222.90011
2024-04-26 00:00:00,64498.33,64662.53,63890.82,64244.02,11884.27306
2024-04-26 12:00:00,64244.03,64820.01,63297.48,63770.01,15200.9204
2024-04-27 00:00:00,63770.0,63923.41,62391.24,62862.14,10979.86454
2024-04-27 12:00:00,62862.13,63650.0,62750.0,63461.98,9953.19598
2024-04-28 00:00:00,63461.98,64370.0,63345.55,63484.01,8445.44104
2024-04-28 12:00:00,63484.0,63976.0,62781.0,63118.62,8503.75901
2024-04-29 00:00:00,63118.62,63367.05,61923.13,62256.0,12194.18683
2024-04-29 12:00:00,62256.0,64228.35,61765.53,63866.0,15956.04264
2024-04-30 00:00:00,63866.0,64734.0,61000.0,61204.42,23745.20516
2024-04-30 12:00:00,61204.41,61559.36,59191.6,60672.0,31202.45019
2024-05-01 00:00:00,60672.01,60841.63,56552.82,57898.47,40874.65908
2024-05-01 12:00:00,57898.46,59468.0,56625.09,58364.97,40291.80915
2024-05-02 00:00:00,58364.97,58689.55,56911.84,58559.66,22512.85795
2024-05-02 12:00:00,58559.66,59625.0,58222.0,59060.61,25070.96166
2024-05-03 00:00:00,59060.6,59999.0,58811.32,59291.09,12659.29553
2024-05-03 12:00:00,59291.1,63333.0,58991.99,62882.01,30969.1059
2024-05-04 00:00:00,62882.01,64540.0,62541.03,63873.31,14558.79835
2024-05-04 12:00:00,63873.3,64240.76,63300.58,63892.04,9809.89447
2024-05-05 00:00:00,63892.03,64188.0,62822.17,63859.63,8440.10358
2024-05-05 12:00:00,63859.63,64646.0,63582.08,64012.0,10086.64671
2024-05-06 00:00:00,64012.0,65500.0,63708.58,64203.56,16645.57888
2024-05-06 12:00:00,64203.55,64319.86,62700.0,63165.19,18029.34061
2024-05-07 00:00:00,63165.18,64422.41,62832.6,63490.43,11878.58602
2024-05-07 12:00:00,63490.43,64320.0,62261.0,62312.08,13720.2087
2024-05-08 00:00:00,62312.07,63020.22,62020.09,62243.4,10711.1786
2024-05-08 12:00:00,62243.4,62828.0,60888.0,61193.03,15410.01144
2024-05-09 00:00:00,61193.03,61806.98,60630.0,61053.99,10989.34046
2024-05-09 12:00:00,61053.99,63429.03,60882.19,63074.01,19671.46564
2024-05-10 00:00:00,63074.0,63380.0,62660.42,63299.63,10737.76326
2024-05-10 12:00:00,63299.63,63469.13,60187.12,60799.99,25791.57699
2024-05-11 00:00:00,60799.99,61096.27,60487.09,60684.01,6943.92798
2024-05-11 12:00:00,60684.0,61515.0,60643.94,60825.99,6430.64138
2024-05-12 00:00:00,60825.99,61366.59,60610.0,61146.0,5021.72096
2024-05-12 12:00:00,61145.99,61888.0,60910.58,61483.99,7731.4114
2024-05-13 00:00:00,61484.0,63295.48,60749.21,62738.0,19330.17576
2024-05-13 12:00:00,62737.99,63450.0,62399.35,62940.08,13403.24263
2024-05-14 00:00:00,62940.09,63118.36,61404.34,61798.57,13293.94267
2024-05-14 12:00:00,61798.57,62300.0,61142.77,61577.49,15794.77774
2024-05-15 00:00:00,61577.49,62999.44,61319.47,62467.18,10493.46015
2024-05-15 12:00:00,62467.18,66444.16,62402.03,66206.5,33066.28704
2024-05-16 00:00:00,66206.51,66666.0,65652.92,66503.8,11792.77131
2024-05-16 12:00:00,66503.81,66752.01,64602.77,65235.21,19313.59579
2024-05-17 00:00:00,65235.21,66564.23,65106.38,66218.0,11536.08169
2024-05-17 12:00:00,66217.99,67451.2,65828.03,67024.0,14756.1524
2024-05-18 00:00:00,67024.0,67400.01,66725.53,67190.82,8133.17572
2024-05-18 12:00:00,67190.81,67227.97,66600.0,66915.2,6308.08202
2024-05-19 00:00:00,66915.2,67700.0,66837.39,67330.0,7896.14822
2024-05-19 12:00:00,67330.01,67330.01,65857.25,66274.01,10129.15587
2024-05-20 00:00:00,66274.0,67349.0,66060.31,66994.2,11255.95531
2024-05-20 12:00:00,66994.2,71515.56,66753.42,71446.62,39560.74579
2024-05-21 00:00:00,71446.62,71979.0,70706.0,71130.0,26983.31493
2024-05-21 12:00:00,71130.0,71455.09,69162.94,70148.34,22624.11867
2024-05-22 00:00:00,70148.34,70368.6,69165.0,69736.13,10612.88415
2024-05-22 12:00:00,69736.14,70666.0,68842.19,69166.62,17060.29611
2024-05-23 00:00:00,69166.62,70061.0,69166.61,69982.72,8881.45921
2024-05-23 12:00:00,69982.72,70096.12,66312.16,67969.65,31631.71453
2024-05-24 00:00:00,67969.66,68017.56,66600.12,67349.99,12921.22088
2024-05-24 12:00:00,67350.0,69250.0,66921.97,68549.99,15174.61576
2024-05-25 00:00:00,68549.99,69610.0,68500.0,69104.67,6134.54079
2024-05-25 12:00:00,69104.68,69356.6,68847.65,69290.57,5995.85339
2024-05-26 00:00:00,69290.56,69562.23,68808.37,69134.91,5420.46223
2024-05-26 12:00:00,69134.91,69399.0,68128.01,68507.67,6451.65574
2024-05-27 00:00:00,68507.67,69298.0,68250.0,68434.26,8605.039
2024-05-27 12:00:00,68434.26,70687.56,68384.0,69436.43,14531.88837
2024-05-28 00:00:00,69436.43,69591.81,67486.65,68389.87,17512.66844
2024-05-28 12:00:00,68389.87,68661.28,67277.91,68398.39,15110.30198
2024-05-29 00:00:00,68398.4,68935.68,67602.34,67763.59,10312.89744
2024-05-29 12:00:00,67763.59,68280.0,67124.65,67652.42,12846.93405
2024-05-30 00:00:00,67652.41,68422.89,67128.0,67817.01,11703.48825
2024-05-30 12:00:00,67817.01,69500.0,67755.0,68352.17,16774.73015
2024-05-31 00:00:00,68352.17,68729.73,67876.0,68349.73,8182.91682
2024-05-31 12:00:00,68349.73,69044.1,66670.0,67540.01,18507.40502
2024-06-01 00:00:00,67540.01,67810.0,67428.44,67660.57,4321.23861
2024-06-01 12:00:00,67660.57,67900.0,67556.72,67766.85,4516.42272
2024-06-02 00:00:00,67766.84,68320.08,67367.2,68251.52,5302.78614
2024-06-02 12:00:00,68251.53,68460.0,67257.47,67765.63,10123.53915
2024-06-03 00:00:00,67765.62,69333.0,67612.48,69080.0,13161.17378
2024-06-03 12:00:00,69080.0,70288.0,68500.0,68809.9,16472.20022
2024-06-04 00:00:00,68809.89,69370.01,68567.32,68955.85,7890.02796
2024-06-04 12:00:00,68955.84,71063.45,68843.73,70537.84,21729.75693
2024-06-05 00:00:00,70537.83,71379.21,70423.51,70971.71,12895.25148
2024-06-05 12:00:00,70971.7,71758.0,70383.66,71108.0,15807.92934
2024-06-06 00:00:00,71108.0,71237.02,70800.0,71170.01,6591.1179
2024-06-06 12:00:00,71170.01,71700.0,70117.64,70799.06,15250.88659
2024-06-07 00:00:00,70799.06,71700.0,70663.59,71699.99,9172.15391
2024-06-07 12:00:00,71700.0,71997.02,68420.0,69355.6,26426.29654
2024-06-08 00:00:00,69355.6,69582.2,69232.15,69365.93,5138.96777
2024-06-08 12:00:00,69365.94,69491.36,69168.02,69310.46,4634.8619
2024-06-09 00:00:00,69310.46,69425.7,69130.24,69367.69,3085.25011
2024-06-09 12:00:00,69367.68,69857.14,69250.01,69648.14,6805.31698
2024-06-10 00:00:00,69648.15,69801.34,69172.29,69473.89,6315.25288
2024-06-10 12:00:00,69473.89,70195.94,69201.59,69540.0,10807.41653
2024-06-11 00:00:00,69540.0,69590.01,66732.0,66890.01,23148.96619
2024-06-11 12:00:00,66890.0,67588.22,66051.0,67314.24,18287.04969
2024-06-12 00:00:00,67314.23,68059.01,66905.0,67778.43,8993.49183
2024-06-12 12:00:00,67778.43,69999.0,67250.0,68263.99,28181.83173
2024-06-13 00:00:00,68263.98,68393.63,66969.98,67739.99,11894.62807
2024-06-13 12:00:00,67740.0,68449.3,66251.78,66773.01,17184.92764
2024-06-14 00:00:00,66773.01,67256.32,66480.0,67036.0,9031.91584
2024-06-14 12:00:00,67035.99,67370.24,65078.0,66043.99,19376.27213
2024-06-15 00:00:00,66043.99,66416.66,65967.5,66319.95,6393.49869
2024-06-15 12:00:00,66319.94,66478.48,65857.1,66228.25,5058.30373
2024-06-16 00:00:00,66228.25,66770.0,66034.5,66492.83,4366.33522
2024-06-16 12:00:00,66492.83,66998.7,66460.0,66676.87,5026.18701
2024-06-17 00:00:00,66676.86,66913.69,65556.0,65817.2,10245.86512
2024-06-17 12:00:00,65817.2,67298.81,65130.0,66504.33,17140.30339
2024-06-18 00:00:00,66504.33,66588.23,64569.0,65366.0,19113.84985
2024-06-18 12:00:00,65366.0,65433.97,64060.0,65175.32,23236.25259
2024-06-19 00:00:00,65175.32,65727.54,64810.62,65210.0,12713.10082
2024-06-19 12:00:00,65210.0,65310.02,64666.0,64974.37,7347.69494
2024-06-20 00:00:00,64974.37,66482.94,64818.72,66169.85,9699.31301
2024-06-20 12:00:00,66169.86,66300.5,64559.15,64869.99,14565.9773
2024-06-21 00:00:00,64869.99,65066.66,63522.75,63770.0,12284.45149
2024-06-21 12:00:00,63770.01,64460.14,63379.35,64143.56,13709.11293
2024-06-22 00:00:00,64143.56,64546.81,63943.82,64265.26,5113.08838
2024-06-22 12:00:00,64265.27,64397.82,64218.5,64262.01,2195.86704
2024-06-23 00:00:00,64262.01,64521.0,64252.85,64341.45,2695.05753
2024-06-23 12:00:00,64341.46,64429.1,63178.32,63210.01,5529.39694
2024-06-24 00:00:00,63210.01,63369.8,60567.01,61291.95,21831.49694
2024-06-24 12:00:00,61291.95,61700.0,58402.0,60293.3,30329.8572
2024-06-25 00:00:00,60293.3,61598.87,60257.06,61187.64,13575.11552
2024-06-25 12:00:00,61187.64,62420.0,60953.23,61806.01,17614.12809
2024-06-26 00:00:00,61806.01,62487.81,61149.64,61445.26,10524.34204
2024-06-26 12:00:00,61445.26,61980.0,60712.0,60864.99,11961.32259
2024-06-27 00:00:00,60864.98,61455.15,60606.63,61196.02,7733.79832
