timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore,returns,log_returns,ma_5,ma_5_slope,ma_10,ma_10_slope,ma_20,ma_20_slope,ma_50,ma_50_slope,ma_100,ma_100_slope,ma_200,ma_200_slope,volatility_10,volatility_20,volatility_50,high_20,low_20,price_position,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_position,volume_ma_10,volume_ratio,volume_price_trend,body_size,upper_wick,lower_wick,total_range,body_ratio,buy_pressure,sell_pressure,trade_intensity,hour,day_of_week,month,quarter,gap_up,gap_down,trend_short,trend_long,vol_regime,market_regime
2024-07-21 20:00:00,67422.03,68366.66,67274.69,68165.34,4974.61117,1721606399999,338118402.0965316,277800.0,2687.37971,182654792.6750955,0,0.01102488474833585,0.010964553729812452,67266.668,198.80199999999604,67117.73199999999,160.3059999999823,66183.67850000001,231.36100000001898,64287.051,186.69420000000537,,,,,0.004923557897771457,0.008631074579580532,0.01046541958574754,68366.66,63238.48,0.9607424076377961,74.34484690965142,989.3642526241601,976.3150088059458,13.049243818214336,66183.67850000001,69009.18867847083,63358.16832152918,0.850673219140989,3154.0473220000003,1.5772151341234695,54.84451481703416,743.3099999999977,201.32000000000698,147.3399999999965,1091.9700000000012,0.6807055138877414,0.5402190479140504,0.45978095208594966,55.84356053299337,20,6,7,3,False,False,1,-1,low_vol,sideways_stable
2024-07-22 20:00:00,68232.08,68256.0,67224.11,67532.01,3701.05729,1721692799999,250696864.8316359,243149.0,1725.39446,116868418.9345705,0,-0.01025998478428125,-0.010312981234993574,67515.992,-69.59999999999127,67509.132,83.00200000000768,67180.94200000001,84.76200000000244,65245.4572,148.96020000000135,,,,,0.008966992023375834,0.008201765352638583,0.010952591833326685,68474.55,65777.0,0.6505940575707561,55.91457038406515,797.344278131699,887.4163543312029,-90.07207619950395,67180.94200000001,68186.1455314947,66175.73846850533,0.6746253315873081,3983.9096360000003,0.9290013148280153,-37.9727914811532,700.070000000007,23.919999999998254,307.8999999999942,1031.8899999999994,0.6784347168787442,0.4661896114555957,0.5338103885444043,65.69717271250346,20,0,7,3,False,False,1,-1,low_vol,sideways_stable
2024-07-23 00:00:00,67532.0,67750.98,67183.98,67473.99,2359.78706,1721707199999,159290109.7213296,161622.0,1118.85567,75534696.3851415,0,-0.0008591481284206948,-0.0008595174076995301,67563.59,47.59799999999814,67568.53199999999,59.39999999999418,67196.7785,15.836499999990338,65396.6172,151.1600000000035,,,,,0.008975399792234974,0.006917670125142584,0.010937257035726988,68474.55,65777.0,0.6290856517951487,52.21784746631848,747.8377402227779,859.5006315095179,-111.66289128673998,67196.7785,68210.35606821536,66183.20093178464,0.636749030707191,4086.306235,0.5774865916283928,-2.0274066360703737,58.00999999999476,218.97999999999593,290.0100000000093,567.0,0.10231040564372974,0.4741341661565005,0.5258658338434995,68.49007808357081,0,1,7,3,False,False,1,-1,low_vol,sideways_stable
2024-07-23 04:00:00,67473.98,67526.01,66256.39,66576.0,5421.15607,1721721599999,361507977.3370294,277669.0,2346.35235,156423333.7530914,0,-0.01330868383506012,-0.013398038044599402,67375.588,-188.00199999999313,67509.73199999999,-58.80000000000291,67192.5785,-4.19999999999709,65512.179,115.56179999999586,,,,,0.009919777217305331,0.007372880030137978,0.011012913865445638,68474.55,65777.0,0.2961946951863725,45.62809504761368,628.8936693229334,813.379239072201,-184.4855697492676,67192.5785,68216.16811248608,66168.98888751393,0.19881557389857157,4351.81464,1.2457231105780737,-72.14845215614704,897.9799999999959,52.029999999998836,319.6100000000006,1269.6199999999953,0.7072824939745744,0.4328140196856572,0.5671859803143428,51.21951783247591,4,1,7,3,False,False,1,-1,low_vol,sideways_stable
2024-07-23 08:00:00,66576.0,67166.01,66454.0,66676.01,4791.70581,1721735999999,320256079.0222599,277838.0,2477.83077,165605176.0021808,0,0.0015021929824561298,0.0015010658192477727,67298.016,-77.57200000000012,67435.131,-74.60099999999511,67196.2785,3.6999999999970896,65592.7418,80.56280000000697,,,,,0.009824363918849366,0.007377858228571264,0.010213192217772645,68474.55,65777.0,0.3332690774962443,46.20063634662169,536.5149964603916,758.0063905498391,-221.49139408944757,67196.2785,68211.3794918385,66181.1775081615,0.24373559666328184,3899.8303140000003,1.2286959750013369,7.198066841776265,100.00999999999476,490.0,122.0,712.0099999999948,0.14046151037203902,0.5171082842416822,0.48289171575831785,57.98310894215769,8,1,7,3,False,False,1,-1,low_vol,sideways_stable
2024-07-23 12:00:00,66676.0,67349.03,65962.0,66584.01,8657.6177,1721750399999,576698587.9742997,505844.0,4328.56322,288380063.5602639,0,-0.0013798066201021753,-0.0013807594298195713,66968.40400000001,-329.6119999999937,67276.99799999999,-158.13300000000163,67197.365,1.0865000000048894,65667.6196,74.87780000000203,,,,,0.008863892886632559,0.007383722595264845,0.010216828957557572,68474.55,65777.0,0.29916405627328274,49.03942603303623,450.68538101014565,696.5421886419005,-245.8568076317548,67197.365,68209.65137727666,66185.07862272335,0.19704472283322022,4268.130967,2.028432999581852,-11.945838216773769,91.99000000000524,673.0299999999988,622.0099999999948,1387.0299999999988,0.06632156478230847,0.49997162845386434,0.5000283715461357,58.427620337174275,12,1,7,3,False,False,1,-1,low_vol,sideways_stable
2024-07-23 16:00:00,66584.01,66780.01,65441.08,65536.01,6601.90145,1721764799999,435505581.6267508,365254.0,3060.36427,201933338.3843552,0,-0.015739514637223007,-0.015864696065146826,66569.204,-399.20000000001164,67042.598,-234.39999999999418,67149.981,-47.38400000000547,65729.2598,61.640199999994365,,,,,0.009835427970742045,0.008184826875067462,0.010445325692953306,68474.55,65441.08,0.03129419443739116,40.41536872853402,294.70280046068365,616.174311005657,-321.4715105449734,67149.981,68370.27442303827,65929.68757696173,-0.16130447379678808,4635.274703000001,1.4242740447997995,-103.9107245057788,1048.0,196.0,94.92999999999302,1338.929999999993,0.7827145556526521,0.46355800570152406,0.5364419942984759,55.325575936914355,16,1,7,3,False,False,1,-1,low_vol,sideways_stable
2024-07-23 20:00:00,65536.0,66054.0,65472.54,65936.01,3573.98507,1721779199999,235286137.6418383,183862.0,1836.8817,120918170.9539584,0,0.006103514693677647,0.006084963693801141,66261.608,-307.596000000005,66912.599,-129.99899999999616,67105.53150000001,-44.44949999998789,65787.46,58.20020000000659,,,,,0.010008800613298643,0.008223896716743912,0.010405587478442436,68474.55,65441.08,0.16315638526176057,41.385077541948945,201.0446213924588,533.1483730830174,-332.1037516905586,67105.53150000001,68435.5017378506,65775.56126214942,0.060320424203581975,4697.608477,0.7608094815688916,21.813870389729537,400.00999999999476,117.99000000000524,63.45999999999913,581.4599999999991,0.6879407009940415,0.5139589740927485,0.4860410259072515,51.44453499353874,20,1,7,3,False,False,1,-1,low_vol,sideways_stable
2024-07-24 00:00:00,65936.0,66146.01,65476.84,66052.71,2432.59154,1721793599999,160145608.844434,153688.0,1205.52936,79379946.9836745,0,0.0017698978145630484,0.001768333391067202,66156.95,-104.65799999999581,66766.269,-146.33000000000175,67046.967,-58.56450000000768,65841.6742,54.21419999998761,,,,,0.009875189226498216,0.00809893529360067,0.01038987300074809,68474.55,65441.08,0.20162717943477418,40.19931890308758,134.68400108098285,453.45549868261054,-318.7714976016277,67046.967,68455.78892454434,65638.14507545567,0.14713176921860477,4693.750552,0.5182617851226619,4.30543845037056,116.7100000000064,93.29999999998836,459.1600000000035,669.1699999999983,0.17441009011164085,0.4955740987243588,0.5044259012756411,63.178711868742255,0,2,7,3,False,False,1,-1,low_vol,sideways_stable
2024-07-24 04:00:00,66052.71,66080.01,65610.0,66078.0,2427.93275,1721807999999,159947540.4254466,117024.0,1198.91476,78990032.9364478,0,0.00038287603945375004,0.00038280276112670323,66037.348,-119.60199999999895,66667.682,-98.58699999999953,66993.869,-53.09799999999814,65868.7514,27.07719999999972,,,,,0.009765769394749739,0.00810289116712334,0.00994122358067161,68474.55,65441.08,0.20996416644964283,33.348596627822445,83.17463757675432,379.39932646143933,-296.224688884685,66993.869,68466.5366595517,65521.20134044831,0.18904423409460602,4387.7564840000005,0.5533426385109297,0.9295972753800518,25.289999999993597,2.0099999999947613,442.7100000000064,470.00999999999476,0.05380736580071462,0.4938006458374928,0.5061993541625072,48.199028576882945,4,2,7,3,False,False,1,-1,low_vol,sideways_stable
