timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore,returns,log_returns,ma_5,ma_5_slope,ma_10,ma_10_slope,ma_20,ma_20_slope,ma_50,ma_50_slope,ma_100,ma_100_slope,ma_200,ma_200_slope,volatility_10,volatility_20,volatility_50,high_20,low_20,price_position,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_position,volume_ma_10,volume_ratio,volume_price_trend,body_size,upper_wick,lower_wick,total_range,body_ratio,buy_pressure,sell_pressure,trade_intensity,hour,day_of_week,month,quarter,gap_up,gap_down,trend_short,trend_long,vol_regime,market_regime
2024-08-08,0.3241,0.3535,0.3187,0.3516,108236428.8,1723161599999,36508170.22061,176786.0,52966626.8,17876355.70796,0,0.08485035482875669,0.08144205566352036,0.33256,-0.002599999999999991,0.35731999999999997,-0.005150000000000043,0.38699500000000003,-0.004369999999999985,,,,,,,0.05628367668430644,0.04403571974300779,,0.4504,0.2756,0.4347826086956522,38.785046728971984,-0.020876601256311467,-0.013689994986812441,-0.007186606269499025,0.38699500000000003,0.46410797180794316,0.3098820281920569,0.27049905372500443,146508055.47,0.7387745912863012,9183899.38907746,0.027500000000000024,0.0018999999999999573,0.005400000000000016,0.0348,0.790229885057472,0.48936044349608104,0.510639556503919,0.0016333317900451645,0,3,8,3,False,False,-1,-1,high_vol,bear_volatile
2024-08-09,0.3515,0.3545,0.3365,0.3483,75715466.2,1723247999999,26216485.81025,140651.0,39577229.1,13707562.46222,0,-0.009385665529010323,-0.009429988439066513,0.33338,0.0008199999999999874,0.352,-0.005319999999999991,0.382545,-0.0044500000000000095,,,,,,,0.0562222854687888,0.04401183241185589,,0.4504,0.2756,0.415903890160183,30.144092219020195,-0.020263024096283777,-0.015004600808706709,-0.005258423287577068,0.382545,0.45768152065967727,0.3074084793403228,0.27211481381265273,147424882.88,0.5135867481857213,-710640.0411262863,0.0031999999999999806,0.0030000000000000027,0.011799999999999977,0.01799999999999996,0.1777777777777771,0.5227099704498682,0.4772900295501317,0.001857625754142157,0,4,8,3,False,False,-1,-1,high_vol,bear_volatile
2024-08-10,0.3484,0.3524,0.3442,0.3457,32923978.4,1723334399999,11423301.86095,64583.0,15557740.6,5400244.70092,0,-0.0074648291702554825,-0.007492830444376611,0.34014,0.006759999999999988,0.34775,-0.004249999999999976,0.377485,-0.005060000000000009,,,,,,,0.05576952997375788,0.04336075796369603,,0.4504,0.2756,0.4010297482837528,29.538986909504843,-0.019758791003996745,-0.015955438847764715,-0.00380335215623203,0.377485,0.4478524947386183,0.3071175052613817,0.27414998133679386,144314731.15,0.22814010834264023,-245771.87436118143,0.00269999999999998,0.0040000000000000036,0.0015000000000000013,0.008199999999999985,0.329268292682925,0.47253525716078104,0.5274647428392188,0.0019615794669577357,0,5,8,3,False,False,-1,-1,high_vol,bear_volatile
2024-08-11,0.3456,0.3566,0.3269,0.3276,58078474.9,1723420799999,19779040.65426,101080.0,27255559.4,9303818.77941,0,-0.0523575354353486,-0.053777994948664525,0.33946,-0.0006800000000000139,0.34126,-0.006489999999999996,0.37255499999999997,-0.0049300000000000455,,,,,,,0.056690604974839,0.04363347763701736,,0.4296,0.2756,0.33766233766233766,28.28337874659401,-0.02058243982338448,-0.016880839042888666,-0.003701600780495813,0.37255499999999997,0.44236570570893086,0.3027442942910691,0.1780221633381306,140804012.3,0.4124774141823229,-3040845.807607754,0.018000000000000016,0.010999999999999954,0.0006999999999999784,0.02969999999999995,0.6060606060606076,0.4692884833310249,0.5307115166689751,0.0017404038273050452,0,6,8,3,False,False,-1,-1,high_vol,bear_volatile
2024-08-12,0.3276,0.3447,0.3263,0.339,75901662.9,1723507199999,25517844.71399,143889.0,37462357.0,12601044.69494,0,0.0347985347985349,0.034206755401536,0.34243999999999997,0.0029799999999999827,0.33880000000000005,-0.0024599999999999622,0.369005,-0.003549999999999942,,,,,,,0.05488223780737837,0.04439422092677446,,0.4292,0.2756,0.4127604166666667,33.19349764027268,-0.0200837892992764,-0.017521429094166215,-0.0025623602051101854,0.369005,0.4380146095520495,0.29999539044795054,0.28260274043885747,136143557.63000003,0.5575119691398063,2641266.6576923155,0.011400000000000021,0.005699999999999983,0.0013000000000000234,0.018400000000000027,0.6195652173913045,0.49356437749402715,0.5064356225059728,0.0018957292172843815,0,0,8,3,False,False,-1,-1,high_vol,bear_volatile
2024-08-13,0.3389,0.3451,0.3306,0.34,46778962.1,1723593599999,15826195.52254,107236.0,23235646.1,7861486.81352,0,0.002949852507374562,0.0029455102297567446,0.34012000000000003,-0.0023199999999999332,0.33634,-0.0024600000000000732,0.36569,-0.0033150000000000124,,,,,,,0.05488565640785633,0.044467791308982416,,0.4292,0.2756,0.41927083333333337,33.8243029984219,-0.0193844615177185,-0.01789403557887667,-0.0014904259388418273,0.36569,0.43351584199333815,0.2978641580066619,0.31061790576427145,132071576.71,0.3541940155883523,137991.03864306462,0.0011000000000000454,0.005099999999999993,0.008299999999999974,0.014500000000000013,0.07586206896552031,0.4967114501242857,0.5032885498757143,0.0022923980179543144,0,1,8,3,False,False,-1,-1,high_vol,bear_volatile
2024-08-14,0.34,0.3457,0.3308,0.3352,52329030.8,1723679999999,17697898.64046,115396.0,25542913.9,8643862.36904,0,-0.014117647058823568,-0.014218249002279137,0.3375,-0.002620000000000011,0.33544,-0.0008999999999999564,0.36271000000000003,-0.0029799999999999827,,,,,,,0.05214749085680632,0.04423815264667353,,0.4292,0.2756,0.3880208333333332,35.40748898678416,-0.01899855557470065,-0.01811493957804147,-0.0008836159966591796,0.36271000000000003,0.4303876850419072,0.29503231495809285,0.29675723258733383,127554138.28999999,0.4102495732520071,-738762.7877647078,0.0048000000000000265,0.005699999999999983,0.004400000000000015,0.014900000000000024,0.32214765100671267,0.48812128773460867,0.5118787122653913,0.0022052004066545794,0,2,8,3,False,False,-1,-1,high_vol,bear_volatile
2024-08-19,0.3342,0.3378,0.3276,0.3367,59429594.3,1724111999999,19788254.56697,92479.0,28021707.1,9337897.59847,0,0.0074805505685218154,0.007452710005735435,0.33262,0.00030000000000002247,0.33506,-0.0011599999999999944,0.34353,-0.0032400000000000206,,,,,,,0.02574704934967046,0.042843746232249236,,0.4078,0.2756,0.46217851739788196,60.06493506493505,-0.01595244962956277,-0.017641938521933256,0.001689488892370486,0.34353,0.3843842003251875,0.3026757996748125,0.41641006376779865,55729062.15999999,1.0664021965662307,444566.0854278858,0.0025000000000000022,0.0010999999999999899,0.006599999999999995,0.010199999999999987,0.24509803921568682,0.4715109943128116,0.5284890056871884,0.0015561102358055304,0,0,8,3,False,False,-1,-1,high_vol,bear_volatile
2024-08-20,0.3367,0.3483,0.3352,0.3434,67569520.8,1724198399999,23143570.43896,104116.0,30894948.3,10579769.03113,0,0.019899019899019876,0.019703622296346333,0.33634,0.0037199999999999456,0.33483,-0.00023000000000000798,0.34129,-0.0022400000000000198,,,,,,,0.026666912873469065,0.04284011185183967,,0.3958,0.2756,0.5640599001663892,55.59566787003608,-0.01442515422728502,-0.01699858166300361,0.0025734274357185893,0.34129,0.3763307822551475,0.3062492177448525,0.5301077753435434,59193616.4,1.1415001297335838,1344567.2389664373,0.006699999999999984,0.0049000000000000155,0.0015000000000000013,0.0131,0.511450381679388,0.4572320172500025,0.5427679827499976,0.0015408722567113427,0,1,8,3,False,False,-1,-1,high_vol,bear_volatile
2024-08-21,0.3434,0.3775,0.3423,0.3689,120694348.6,1724284799999,43563016.46901,247209.0,61404747.1,22168789.50533,0,0.07425742574257432,0.07162965613925486,0.34409999999999996,0.007759999999999989,0.33896,0.004129999999999967,0.34011,-0.0011799999999999589,,,,,,,0.029167745865451785,0.04629608800230266,,0.3952,0.2756,0.7801003344481606,67.31066460587326,-0.011029978009235164,-0.01580486093224992,0.004774882923014756,0.34011,0.3689263623110575,0.3112936376889425,0.9995425808647714,65455203.77,1.8439228915106927,8962451.62871288,0.025500000000000023,0.008599999999999997,0.0010999999999999899,0.03520000000000001,0.7244318181818187,0.5087624053012206,0.4912375946987794,0.0020482234907227463,0,2,8,3,False,False,-1,-1,high_vol,bear_volatile
